"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"s0qv","HOMST (TTDI)","Malaysian","4.6","(2000+)","Petaling Jaya",""
"p4lr","Sisters Crispy Popiah (3 Damansara Mall)","Malaysian","4.3","(100+)","Petaling Jaya",""
"d0jr","Dking Durian SS2","Malaysian","4.8","(55)","Petaling Jaya",""
"ijan","Tim Fook Kopitiam 添福茶餐室","Malaysian","4.8","(35)","Petaling Jaya",""
"cujf","K.T.Z. FOOD SS2","Chinese","4.4","(100+)","Petaling Jaya",""
"h859","Santai Restaurant & Cafe (TTDI)","Malaysian","4.7","(100+)","Petaling Jaya",""
"amhy","SS2 Yuan Xiang Taiwan Braised Pork Rice","Rice Dishes","4.3","(100+)","Petaling Jaya",""
"yaqq","Restoran Kelate Original","Chicken","4.5","(1000+)","Petaling Jaya",""
"vle3","Anmour Cafe (SS2)","Asian","4.6","(500+)","Petaling Jaya",""
"lo3q","Zin's Sweet Treat","Cakes","5","(10)","Petaling Jaya",""
"ip63","Restaurant Saravanaa Bhavan TTDI","Asian","3.5","(18)","Petaling Jaya",""
"n7cb","Sabah Chili Pan Mee SS2","Noodles","4.4","(2000+)","Petaling Jaya",""
"jy1n","K.T.Z. Food Xprezz (SS2)","Asian","4.7","(500+)","Petaling Jaya",""
"vr1i","Wang Zi Grill Fish @ Selera Malam FoodCourt SS2","Malaysian","4.9","(25)","Petaling Jaya",""
"pruc","llaollao (TTDI)","Desserts","3","(13)","Petaling Jaya",""
"t5oa","Kedey Kamek (TTDI)","Fried Rice","4.4","(500+)","Petaling Jaya",""
"o3xl","Restoran Al Fariz Maju (Kelana Jaya)","Roti Canai","4.6","(5000+)","Petaling Jaya",""
"xnqr","SUSHI PLUS","Japanese","4.4","(100+)","Petaling Jaya",""
"rrke","Kobo Bakery (3 Damansara)","Cakes","4.8","(50)","Petaling Jaya",""
"e02e","Pasta & Co. (TTDI)","Pasta","4.6","(100+)","Petaling Jaya",""
"cpe4","HK MIX PORK SOUP","Asian","4.6","(4)","Petaling Jaya",""
"n6zy","Restoran Nasi Kandar Penang Town","Indian","4.5","(3000+)","Petaling Jaya",""
"evem","Restoran Sari Ratu TTDI","Malaysian","4.2","(73)","Petaling Jaya",""
"pyvo","Kelate Original Ala Thai","Fried Rice","4.6","(100+)","Petaling Jaya",""
"f1bn","S One One (SS2)","Chinese","4.8","(78)","Petaling Jaya",""
"egew","Taco Bell (TTDI)","Chicken","4.4","(500+)","Petaling Jaya",""
"nxty","Dotty's Pastries & Coffee (TTDI)","Western","4.4","(9)","Petaling Jaya",""
"n0fp","Sari Ratu Prima (Dataran Glomac)","Malaysian","4.7","(100+)","Petaling Jaya",""
"pejr","MAMMA IN CUCINA","Pasta","3.9","(14)","Petaling Jaya",""
"dcim","GTR Burger (TTDI)","Burgers","4.6","(3)","Petaling Jaya",""
"x2el","Rawsome (TTDI)","Desserts","4.8","(100+)","Petaling Jaya",""
"ndth","Burger Bliss (TTDI)","Burgers","5","(1)","Petaling Jaya",""
"b0cg","Two Pesos (SS2)","Chinese","4.6","(100+)","Petaling Jaya",""
"h943","Restoran Mahesha","Asian","4.2","(100+)","Petaling Jaya",""
"sh4o","Urban Ground - Belacan Laa, Chic Ole, One Bite Dim Sum, Gratzi Coffee","Nasi Lemak","4.5","(500+)","Petaling Jaya",""
"onpm","Daun Pisang Guys","Asian","3.7","(4)","Petaling Jaya",""
"jtb1","Mixue ( SS2 PJ MXSS2PJ-B)","Malaysian","4.8","(100+)","Petaling Jaya",""
"d34j","Mr Banana Bistro - Damansara Intan","Malaysian","4.7","(11)","Petaling Jaya",""
"ira5","XLL Malahotpot Restaurant香辣辣麻辣香锅 (SS2)","Asian","4.4","(1000+)","Petaling Jaya",""
"r4qg","The Alley (SS2)","Tea","4.8","(500+)","Petaling Jaya",""
"bjtn","Togather (SS2)","Asian","4.7","(100+)","Petaling Jaya",""
"y9ag","Restoran SK Maju (SS2)","Roti Canai","4.6","(1000+)","Petaling Jaya",""
"b1bq","Uzu Chicken (3 Damansara)","Fried Chicken","4.4","(67)","Petaling Jaya",""
"l3ps","Pisang Goreng TTDI II","Cakes","4.6","(500+)","Petaling Jaya",""
"appn","Chow Mein - COOX, GLO DAMANSARA","Asian","2.9","(7)","Petaling Jaya",""
"y39s","The Manhattan Fish Market (COOX, Glo Damansara)","Seafood","4.3","(83)","Petaling Jaya",""
"kyl4","Cold Stone Creamery - COOX","Cakes","4.9","(12)","Petaling Jaya",""
"dl33","COCO KAMI (COOX MART Glo Damansara)","Asian","4.9","(60)","Petaling Jaya",""
"ubyw","Tang Pin Kitchen (Petaling Jaya)","Chinese","4.6","(100+)","Petaling Jaya",""
"subk","Yexiao Canteen 夜宵食堂 (SS2) [Non-Halal]","Chinese","4.2","(100+)","Petaling Jaya",""
"fwbb","Chop It! (COOX Glo Damansara)","Asian","4.5","(7)","Petaling Jaya",""
"q6cn","US Pizza (SS2)","Pizza","4.5","(1000+)","Petaling Jaya",""
"z8uu","Bonjour Garden (Glo Damansara)","Asian","4.7","(85)","Petaling Jaya",""
"p6wj","Bibichik","Malaysian","4.1","(100+)","Petaling Jaya",""
"brpd","Marshall's Co (SS2)","Chicken","4.5","(100+)","Petaling Jaya",""
"auck","Al-Sham Arabian Cuisine","Middle Eastern","3.9","(28)","Petaling Jaya",""
"mt1k","DARUN (COOX, GLO DAMANSARA)","Asian","5","(2)","Petaling Jaya",""
"jmdf","Ping’s Rice Bowls and Noodles (COOX Glo Damansara)","Asian","1","(1)","Petaling Jaya",""
"c6gi","NY Steak Shack (COOX, Glo Damansara)","Asian","3.5","(29)","Petaling Jaya",""
"pfyp","Daporlah (COOX, Glo Damansara)","Chicken","4.3","(100+)","Petaling Jaya",""
"h0bd","Little Bentong Street Hainanese Cafe 文冬为食街海南餐厅","Malaysian","4.4","(100+)","Petaling Jaya",""
"kqyd","Boran Classic Thai Street Food (Seapark)","Asian","4.6","(1000+)","Petaling Jaya",""
"ai4z","Kanna Curry House (PJ17)","Indian","4.5","(500+)","Petaling Jaya",""
"ynq9","Pasta OHSEM (Seapark)","Pasta","4.6","(1000+)","Petaling Jaya",""
"j86b","Restoran Ewa","Asian","4.8","(20)","Petaling Jaya",""
"x7tb","seventeen western burger","Burgers","4.7","(100+)","Petaling Jaya",""
"dnmu","Bountiful Briyani","Briyani","4.6","(100+)","Petaling Jaya",""
"k0ed","Lesung Batu - SS3","Snacks","4.4","(100+)","Petaling Jaya",""
"y88h","myBurgerLab (Seapark)","Burgers","4.8","(1000+)","Petaling Jaya",""
"n1an","Organic Leaf Restaurant","Chinese","4.5","(500+)","Petaling Jaya",""
"b5ea","Thai Star - Thai Seafood Cuisine","Fried Rice","4.6","(100+)","Petaling Jaya",""
"dj39","Hai Kah Lang (Petaling Jaya)","Chinese","4.9","(6)","Petaling Jaya",""
"j7ck","Taiwan Tea House (PJ SS2)","Chinese","4.7","(500+)","Petaling Jaya",""
"p22f","Thai Moment (Sea Park)","Thai","4.6","(500+)","Petaling Jaya",""
"aen5","Thai cow cow beef noodle","Thai","4.1","(5)","Petaling Jaya",""
"f05k","Mangrove Restaurant (PJ)","Malaysian","3.9","(31)","Petaling Jaya",""
"okvz","Hou Hou Sek Eatery - Seksyen 17","Asian","4.9","(18)","Petaling Jaya",""
"swx5","Restoran Azmin Shah","Roti Canai","4.6","(500+)","Petaling Jaya",""
"odr6","Restoran Flora Blok H","Asian","4.7","(12)","Petaling Jaya",""
"ram6","Uncle Lim Delivery (PJ)","Malaysian","4.7","(2000+)","Petaling Jaya",""
"fckk","lx fortune food","Chinese","4.9","(10)","Petaling Jaya",""
"o8ww","Uncle Seng's Fried Rice (Restaurant Sea Park)","Fried Rice","4.5","(1000+)","Petaling Jaya",""
"ius1","AWE NASI BERLAUK KELANTAN","Asian","4.4","(51)","Petaling Jaya",""
"ykau","wooi mei seafood restaurant","Sandwiches","4.2","(8)","Petaling Jaya",""
"pspa","Restoran Al Meerasa Maju","Roti Canai","4.5","(100+)","Petaling Jaya",""
"h2iy","Restoran Al-Safa ( Seksyen17)","Roti Canai","4.6","(3000+)","Petaling Jaya",""
"u8oi","Yuen Kee Home Town Cafe","Noodles","4.7","(100+)","Petaling Jaya",""
"j3pc","Mus Burger & Tom Yam","Malaysian","4.6","(500+)","Petaling Jaya",""
"o1bn","Restaurant Mei Yen (Sang Kee Hokkien Mee)","Noodles","4.5","(1000+)","Petaling Jaya",""
"bldf","Feeka Coffee Roasters (Happy Mansion)","Coffee","4.8","(77)","Petaling Jaya",""
"cfek","Double Joy Restaurant","Fried Rice","4.2","(100+)","Petaling Jaya",""
"dfhf","The Butter Cake Shop","Cakes","2.2","(2)","Petaling Jaya",""
"n02r","Dough! bakery & cafe","Bread","4.5","(28)","Petaling Jaya",""
"yz8a","AYAM GEPUK BAPAK GEMBOSS (Seksyen 17)","Malaysian","4.7","(100+)","Petaling Jaya",""
"k9bv","Lao Gang Restaurant 老港城家乡味小厨","Chinese","4.5","(1000+)","Petaling Jaya",""
"p6jp","S One One (Section 17)","Chinese","4.9","(86)","Petaling Jaya",""
"k3h0","Kim Lian Kee (Jaya One)","Fried Rice","4.4","(100+)","Petaling Jaya",""
"p3mz","Tommy Thongchai","Thai","4.8","(500+)","Petaling Jaya",""
"rkiv","ChutneyBox Banana Leaf - Restaurant","Indian","4.1","(100+)","Petaling Jaya",""
"n0im","TAJ Kitchen","Chicken","4.4","(1000+)","Petaling Jaya",""
"m0wa","STREAT Thai (Jaya One)","Thai","4.7","(5000+)","Petaling Jaya",""
"o0ap","Restoran How Yekee","Fried Rice","4.7","(1000+)","Petaling Jaya",""
"i6g4","Rockafellers Petaling Jaya","Malaysian","5","(1)","Petaling Jaya",""
"b3xg","Just Eat","Cakes","4.7","(100+)","Petaling Jaya",""
"cs1a","Kim's Roaster Classic (Jaya One)","Chinese","4.8","(34)","Petaling Jaya",""
"j1zs","Koffie Lane (32 Square)","Beverages","4.5","(51)","Petaling Jaya",""
"n7ph","Restoran Al-Safuan","Malaysian","4.1","(2000+)","Petaling Jaya",""
"uxvb","Atap Nasi Kandar","Malaysian","4.4","(100+)","Petaling Jaya",""
"v6lx","Restoran Sk Maju (Seksyen 19)","Malaysian","4.6","(100+)","Petaling Jaya",""
"m1qu","Tedboy Bakery (Jaya One)","Western","4.7","(2000+)","Petaling Jaya",""
"kh6b","PastryVille (Jaya One)","Cakes","3.3","(7)","Petaling Jaya",""
"r1pz","Richfield Bar & Bistro","Fried Rice","4.7","(62)","Petaling Jaya",""
"odrj","Le Acai Crush Sdn Bhd","Healthy","5","(21)","Petaling Jaya",""
"gpch","Memorie Tart JayaOne","Chinese","5","(1)","Petaling Jaya",""
"gcoc","Pasta & Rice Co (Seksyen 14) (EFMC)","Chicken","3.6","(100+)","Petaling Jaya",""
"s9wg","THE BRGR (PJ SECTION 14)","Burgers","4.7","(1000+)","Petaling Jaya",""
"s5gb","House of Pakeeza","Indian","4.5","(500+)","Petaling Jaya",""
"mgcb","Ipoh Kopitiam","Malaysian","4.7","(100+)","Petaling Jaya",""
"zip4","XIAO MING KOPITIAM","Asian","4.1","(56)","Petaling Jaya",""
"xwvk","Nurich Cafe & Catering - Kolej Kediaman Ke-13 UM","Malaysian","4.6","(1000+)","Petaling Jaya",""
"zwlc","Texas Wraps Co. (Seksyen 14) (EFMC)","Wraps","3.7","(94)","Petaling Jaya",""
"m1hf","Anjappar Indian Chettinad Restaurant (Petaling Jaya)","Chicken","4.3","(1000+)","Petaling Jaya",""
"l3ek","Restoran Daun Pisang Al-Arisaan Maju","Indian","4.4","(500+)","Petaling Jaya",""
"g3hm","好仪记Mandy’s Delight@Bandar Sri Damansara","Chicken","4.2","(100+)","Petaling Jaya",""
"ek9c","Heritage Nasi Lemak (Seksyen 14) (EFMC)","Nasi Lemak","3.3","(100+)","Petaling Jaya",""
"eq1t","KOPI SAIGON DAMANSARA DAMAI","Cakes","4.8","(28)","Petaling Jaya",""
"ikjb","Oldtown White Coffee (Jaya One)","Asian","4.6","(100+)","Petaling Jaya",""
"dby9","Gangnam F-Chicken (Seksyen 14) (EFMC)","Korean","4.2","(100+)","Petaling Jaya",""
"smah","DaeJangGum","Korean","4.5","(100+)","Petaling Jaya",""
"helt","ITIK SHACK @ THE PADDOCK","Malaysian","4.1","(38)","Petaling Jaya",""
"pjjr","Kimchi Everyday","Korean","4.8","(23)","Petaling Jaya",""
"pv0y","Dapur Maya","Asian","5","(22)","Petaling Jaya",""
"vwjs","NASI LEMAK WAK KENTUT JUNIOR - THE PADDOCK","Nasi Lemak","4.6","(97)","Petaling Jaya",""
"e5lj","Hogan Bakery (Jaya Shopping Centre)","Bread","4.7","(500+)","Petaling Jaya",""
"l2ku","Robert's Penang Fried Kueh Teow","Kuey Teow","4.7","(500+)","Petaling Jaya",""
"lg6o","Wingstreet (Sec 14)","Chicken","4.6","(46)","Petaling Jaya",""
"strq","DAPOOR UMIE GEE","Nasi Lemak","4.5","(58)","Petaling Jaya",""
"m1fg","Chappati Dot Com","Indian","4.3","(4000+)","Petaling Jaya",""
"qf0n","MBG Fruits (Jaya 33 Resto)","Asian","4.2","(43)","Petaling Jaya",""
"g1u3","Mee Hiris China Muslim (Jaya Shopping Centre)","Asian","4.4","(57)","Petaling Jaya",""
"m6te","Oiso Korean Restaurant (Jaya 33, PJ)","Korean","4.6","(4000+)","Petaling Jaya",""
"huye","tofu chacha","Malaysian","4.1","(69)","Petaling Jaya",""
"ho3k","Restoran Aina (Tmn Impian Baiduri)","Fried Rice","4.7","(100+)","Petaling Jaya",""
"z9yb","RESTORAN DMANJA","Fried Rice","4.6","(2000+)","Petaling Jaya",""
"s3s4","Restoran ikan singgang Zali","Asian","4.5","(100+)","Petaling Jaya",""
"f8lu","Restoran Ikan Singgang","Malaysian","4.4","(2000+)","Petaling Jaya",""
"ez1w","Restoran Ikan Bakar Portugese","Seafood","4","(100+)","Petaling Jaya",""
"towj","Burger Mak Ngah Impian Baiduri","Burgers","4.6","(62)","Petaling Jaya",""
"g9s7","Eddy & Pak Mod Tomyam Seafood","Fried Rice","4.5","(3000+)","Petaling Jaya",""
"vdih","KEDAI KOPI NADIA HEZLIN","Chicken","4.6","(1000+)","Petaling Jaya",""
"ivp5","Nelson's (Jaya Shopping Centre)","Pancakes & Waffles","4.9","(500+)","Petaling Jaya",""
"n4xi","Fais Bistro","Roti Canai","4.4","(500+)","Petaling Jaya",""
"n3na","Rain Cafe","Fried Rice","4.1","(500+)","Petaling Jaya",""
"n9te","Restoran Ali Bhai Recipe","Middle Eastern","4.2","(100+)","Petaling Jaya",""
"p9re","Grafa Cafe & Restaurant","Malaysian","4.2","(500+)","Petaling Jaya",""
"vdvv","RESTORAN HAMZAH BISTRO","Asian","4.6","(100+)","Petaling Jaya",""
"xvuz","Restoran Bismillah","Malaysian","4.2","(100+)","Petaling Jaya",""
"r8wz","Tossed! Cafe","Asian","3.6","(100+)","Petaling Jaya",""
"dn61","The Victory","Western","3.7","(47)","Petaling Jaya",""
"p2ok","Sree Biryani.com (Millennium Square)","Briyani","4.2","(500+)","Petaling Jaya",""
"fttf","SURIA TOMYAM SEAFOOD","Malaysian","3.2","(10)","Petaling Jaya",""
"r8fg","Liu Xiang Bak Kut Teh (SS2)","Malaysian","4.8","(100+)","Petaling Jaya",""
"edz2","Beacon's Chicken Delights","Asian","4.9","(28)","Petaling Jaya",""
"geiu","1990 Viet Cafe (PJ Icon City)","Beverages","5","(27)","Petaling Jaya",""
"sann","RasaSayang Kitchen","Chicken","4.6","(22)","Petaling Jaya",""
"i2su","The Ship (PJ Centrestage)","Western","4.9","(85)","Petaling Jaya",""
"jtmt","新青山阿华福建面(总行) RestoranAhwaHokkienMee(PJ222)","Chinese","4.1","(19)","Petaling Jaya",""
"q5hz","Nasi Lemak Panas Cop Merah 223","Nasi Lemak","4.7","(3000+)","Petaling Jaya",""
"jzei","Restoran Iskandar Bistro","Malaysian","4.5","(500+)","Petaling Jaya",""
"n9au","Alam Baiduri Restaurant","Nasi Kandar","4.5","(1000+)","Petaling Jaya",""
"fm5n","Jiu Yi Cha Ji","Malaysian","4.7","(100+)","Petaling Jaya",""
"r0zb","Brass Cafe","Malaysian","3.3","(9)","Petaling Jaya",""
"j57o","1 Prime Cheong Fun King","Chinese","3","(1)","Petaling Jaya",""
"dnku","ABANG JAI TOMYAM","Malaysian","4.5","(500+)","Petaling Jaya",""
"ybue","Dapur Yuli","13630 min","4.8","(7)","Petaling Jaya",""
"p9ub","Dapur Mama Mar (Selera Jaya 223)","Fried Rice","4.7","(500+)","Petaling Jaya",""
"qaf2","TOMYAM PETAI","Fried Rice","4.6","(5000+)","Petaling Jaya",""
"v3ql","Wira Seafood (PJ)","Chicken","4.7","(500+)","Petaling Jaya",""
"amby","KEDAI IBU NUR","Soups","4.7","(500+)","Petaling Jaya",""
"s1xb","Kedai Makanan Yunus 223","Fried Rice","4.5","(100+)","Petaling Jaya",""
"g0v9","Restoran Sree Ganesh","Asian","4.2","(100+)","Petaling Jaya",""
"qh1l","Pizza & Shawarma City","Fast Food","4.3","(15)","Petaling Jaya",""
"ox7j","Texas Chicken (The Envictus)","Fast Food","4.6","(500+)","Petaling Jaya",""
"hkpf","RESTORAN EDAR AL-NISHA","Roti Canai","4.3","(100+)","Petaling Jaya",""
"f0y5","Home Noodle Ativo Plaza","Chinese","5","(1)","Petaling Jaya",""
"m0lp","Restoran Sederhana (Petaling Jaya)","Asian","4.6","(1000+)","Petaling Jaya",""
"n6eb","Restoran Seri Semporna Sunway","Malaysian","4.4","(500+)","Petaling Jaya",""
"q0vn","Restoran Jaya (Petaling Jaya)","Malaysian","4.2","(2000+)","Petaling Jaya",""
"p2eb","Warung Tok Cik","Nasi Kerabu","4.7","(1000+)","Petaling Jaya",""
"af9t","Can Can Bento 罐军便当 @ 罐仔饭专卖店 - Mahsa Avenue","Asian","3.6","(27)","Petaling Jaya",""
"m7zl","Syed Bistro (Petaling Jaya)","Malaysian","4.6","(5000+)","Petaling Jaya",""
"ty00","Kravee PJ Restaurant","Malaysian","4.4","(100+)","Petaling Jaya",""
"jfbl","Warung Pojok","13630 min","4.6","(9)","Petaling Jaya",""
"x1to","Chill Cafe - UMSC","Curry","4.3","(100+)","Petaling Jaya",""
"xxe5","Minum Lokal (Amcorp Mall)","Malaysian","4.8","(41)","Petaling Jaya",""
"sdgu","MAMA Chan by MY StimBBQ","Asian","3","(1)","Petaling Jaya",""
"h1vi","Warung Ayu S|H","Rice Dishes","4.5","(100+)","Petaling Jaya",""
"i4a6","Mie Ayam Mentari","13630 min","4.8","(36)","Petaling Jaya",""
"dbtp","D'Dapur iSueka (Home Kitchen)","Malaysian","4.8","(12)","Petaling Jaya",""
"bv77","Nasi Kandar Penang Street (Bandar Sunway)","Malaysian","5","(36)","Petaling Jaya",""
"z7q8","Kari Bay (Wine Shop)","Western","4.9","(52)","Petaling Jaya",""
"og3i","Nature's Recipe Cafe","Vegetarian","4.7","(100+)","Petaling Jaya",""
"o4dl","Restaurant PJ Hills","Indian","4.6","(2000+)","Petaling Jaya",""
"vqwq","Satay Yunus","Chicken","4.3","(100+)","Petaling Jaya",""
"m7ib","Ajnas Kitchen","Briyani","4.3","(500+)","Petaling Jaya",""
"lehv","Urban Masala (Sunway)","Indian","4.3","(100+)","Petaling Jaya",""
"r2ly","Ayam Penyet Best (Amcorp mall)","Ayam Penyet","4.6","(500+)","Petaling Jaya",""
"oh0f","Restoran Air Tangan Ara","Malaysian","4.5","(500+)","Petaling Jaya",""
"efpa","Krish maju indah restaurant","Indian","4.3","(40)","Petaling Jaya",""
"ehc1","Burger Pak Kody","Burgers","3","(56)","Petaling Jaya",""
"deh8","Ayam Penyet Ibuk (Mak Lampir)","Ayam Penyet","4.8","(1000+)","Petaling Jaya",""
"c96g","The Boring Coco","Desserts","4.6","(75)","Petaling Jaya",""
"sko2","Bayleaf Kitchen Restaurant (PJ New Town)","Indian","5","(3)","Petaling Jaya",""
"s4rw","Tealive (PJ New Town)","Bubble Tea","4.9","(2000+)","Petaling Jaya",""
"c6nv","Seven Spice Kitchen","Indian","4.6","(14)","Petaling Jaya",""
"okh8","Mixue (PJ New Town)","Malaysian","5","(12)","Petaling Jaya",""
"o5iv","My Real Vegetarian Cafe","Asian","4.6","(1000+)","Petaling Jaya",""
"fprz","Me’nate Steak Hub (Petaling Jaya)","Western","4.4","(69)","Petaling Jaya",""
"fghk","Amma’s Spicy Curry House","Rice Dishes","4.7","(33)","Petaling Jaya",""
"gti8","Kapitan Tandoori House PJ","Asian","4.3","(89)","Petaling Jaya",""
"n5hd","Kafe Strawberry Fields (PJ)","Chicken","4.6","(2000+)","Petaling Jaya",""
"dbe6","Dial Square Coffee","Asian","5","(1)","Petaling Jaya",""
"b9b3","Kafe UAK & JIRAN","Western","4.6","(67)","Petaling Jaya",""
"l1cz","Restoran D'Syasya","Malaysian","4.5","(500+)","Petaling Jaya",""
"seuf","KAMPUNG KU MEE TARIK","Asian","4.9","(71)","Petaling Jaya",""
"g0ds","Ieja Shah Nasi Berlauk","Malaysian","5","(1)","Petaling Jaya",""
"ea1f","Belimbing","Asian","2.6","(23)","Petaling Jaya",""
"p89d","Restoran nasi kandar imam Hussain","Indian","4.6","(100+)","Petaling Jaya",""
"fkfp","Arabian Delights (Wisma Ali)","Middle Eastern","5","(14)","Petaling Jaya",""
"elem","SATE KAJANG HJ. SAMURI (Petaling Jaya Newtown)","Satay","4.6","(100+)","Petaling Jaya",""
"shp9","Sugarbun (PJ Kitchen)","Fried Chicken","4.6","(1000+)","Petaling Jaya",""
"z3ol","Manuka","Beverages","5","(1)","Petaling Jaya",""
"chaz","Nurdin Satay Taman Dato' Harun","Asian","4.6","(52)","Petaling Jaya",""
"qhi7","One Bowl Lamian Noodles Lanzhou China","Asian","4.9","(51)","Petaling Jaya",""
"wq8c","Noodles Shop (Jalan Gasing)","Noodles","4.5","(100+)","Petaling Jaya",""
"r4jh","Restoran Salai-Salai (PJ)","Asian","4.7","(500+)","Petaling Jaya",""
"yhx0","The Catch fish & Chips - PJ","Western","4.8","(15)","Petaling Jaya",""
"m3hr","GEM's Restaurant (PJ)","Indian","4.1","(1000+)","Petaling Jaya",""
"lkzq","Na Jie China BBQ - FoodHub@Sky [Non-Halal]","Chinese","4.3","(7)","Petaling Jaya",""
"owfz","SELERA GOLOK","Malaysian","4.7","(67)","Petaling Jaya",""
"rrts","SWEET CORNER","Malaysian","4.5","(9)","Petaling Jaya",""
"yjoq","Maliki Nasi Kukus (Taman Medan)","Malaysian","4.9","(30)","Petaling Jaya",""
"q5pp","Ghani Corner (Taman Medan)","Nasi Kukus","4.5","(500+)","Petaling Jaya",""
"diz2","Pak Yusof Mee Rebus (Hijirah Selangor)","Noodles","4.4","(100+)","Petaling Jaya",""
"t8zc","Restoran Nasi Kandar Pokok Kelapa (Petaling Jaya)","Tea","4.5","(1000+)","Petaling Jaya",""
"uc1q","USJ Chilipanmee - Foodhub@Sky","Chinese","3.8","(67)","Petaling Jaya",""
"n8sa","Mios Kitchen (Matahari Mall Foodcourt)","Western","4.7","(500+)","Petaling Jaya",""
"u4xv","SUSHI KP (Matahari Mall)","Sushi","4.3","(100+)","Petaling Jaya",""
"n3of","AMN'S Corner Nasi Lemak Panas","Nasi Lemak","4.7","(500+)","Petaling Jaya",""
"dbgg","Restoran Mek Pantai Timur - Taman Dato Harun","Asian","4.6","(500+)","Petaling Jaya",""
"a8il","Usha Banana Leaf (PJ)","Indian","4.3","(1000+)","Petaling Jaya",""
"mz3q","HOT MAMA MALA HOTPOT","Chinese","5","(1)","Petaling Jaya",""
"ndmf","SURIA MAJU","Malaysian","4.7","(34)","Petaling Jaya",""
"m9or","Maharaj Restaurant","Indian","4.2","(100+)","Petaling Jaya",""
"s8gl","Restoran Saji Bistari","Roti Canai","4.6","(100+)","Petaling Jaya",""
"ns3p","KHAIR CENDOL PULUT TAPAI DAN LAKSA","Laksa","4.3","(500+)","Petaling Jaya",""
"cpwe","Nasi Lemak Bungkus","Malaysian","4.4","(22)","Petaling Jaya",""
"l8gg","MY ES CORNER","Roti Canai","4.5","(2000+)","Petaling Jaya",""
"b78p","Ayam Gepuk Lesung - Medan Maju Jaya @ Tmn Maju Jaya","Malaysian","5","(37)","Petaling Jaya",""
"f6pl","YADAVI CLAYPOT HOME PJ","Indian","4.8","(100+)","Petaling Jaya",""
"z1ii","明记肉骨茶 Ming Kee Bak Kut Teh","Rice Dishes","4.6","(500+)","Petaling Jaya",""
"w7iw","MAI’SY RESTORAN","Fried Rice","4.6","(100+)","Petaling Jaya",""
"f9rv","KaijuCrunch Matahari Mall","Snacks","4.6","(500+)","Petaling Jaya",""
"w16i","The Baker's Station","Asian","5","(13)","Petaling Jaya",""
"pv2w","F4 Tomyam & Seafood (2)","Fried Rice","4.5","(63)","Petaling Jaya",""
"vnhf","NEW STREET NOODLE&RICE","Asian","4.7","(100+)","Petaling Jaya",""
"wj3t","Restoran sheik az bistro","Asian","4","(1)","Petaling Jaya",""
"ge5m","Nasi Kandar Ali Bistro (Petaling Jaya)","Indian","4.2","(100+)","Petaling Jaya",""
"m7tn","Lankan Cafe","Indian","4.2","(500+)","Petaling Jaya",""
"aj1b","Kokuma","Korean","4.9","(100+)","Petaling Jaya",""
"opb0","Restoran Shafah 24 Jam","Roti Canai","4.2","(3000+)","Petaling Jaya",""
"npag","Street Food Tasty @ Pantai Dalam","Burgers","4.4","(100+)","Petaling Jaya",""
"qrtc","STAR KOPITIAM","Asian","5","(20)","Petaling Jaya",""
"mftu","Warong Kuning","Malaysian","5","(21)","Petaling Jaya",""
"tu5q","Komugi (Wisma Conlay)","Cakes","4.6","(86)","Petaling Jaya",""
"sz6l","R&B TOASTED SANDWICHES","Sandwiches","4.5","(100+)","Petaling Jaya",""
"o0pn","Restoran Asmaas","Roti Canai","4.4","(100+)","Petaling Jaya",""
"nvsh","Restoran Nasi Kandar Pokok Pinang","Nasi Kandar","4.4","(100+)","Petaling Jaya",""
"crqx","Afliq Bistro","Asian","4.6","(5)","Petaling Jaya",""
"uy19","Siong Kee Chicken Rice","Chicken","4.6","(91)","Petaling Jaya",""
"a0qs","Restoran Al-Nafil Maju","Roti Canai","4.7","(100+)","Petaling Jaya",""
"rs2d","Sushi Koi Pavilion Bukit Jalil","Japanese","4.4","(99)","Petaling Jaya",""
"l5s3","AZ Tomyam","Seafood","4.7","(500+)","Petaling Jaya",""
"uwv1","Coolblog – One City","Beverages","4.7","(100+)","Petaling Jaya",""
"p1ur","NASI KANDAR FAREED","Nasi Kandar","4.8","(500+)","Petaling Jaya",""
"e4kx","Restoran Hou Mei","Noodles","4.7","(59)","Petaling Jaya",""
"g4zi","Xiong Nong Restaurant","Chinese","3.9","(41)","Petaling Jaya",""
"sfkz","Al Shami Express","Mediterranean","4.1","(47)","Petaling Jaya",""
"kj6f","Nasi Ayam Geprek King sungai Buloh 2","Chicken Rice","4.7","(68)","Petaling Jaya",""
"lfso","D'Gazebo Tomyam","Malaysian","4.5","(500+)","Petaling Jaya",""
"vjy7","Restoran Tumisan Ibu","Malaysian","4.8","(89)","Petaling Jaya",""
"r4qa","Restoran Muner Chicken Chop","Malaysian","4.2","(500+)","Petaling Jaya",""
"ck77","D'Rasa Utara Bikers","Fried Rice","4.5","(100+)","Petaling Jaya",""
"d1w1","FC03 Sizzling Hotplate (Lotus's Parit Raja)","Soups","4.8","(45)","Petaling Jaya",""
"jk82","Eko Cafe @ Eco Forest","Nasi Lemak","4.9","(37)","Petaling Jaya",""
"k1d3","CAVEMAN COFFEE","Malaysian","4.7","(13)","Petaling Jaya",""
